11032026




Time	Temp 	Temp SP	    	    	    	CE1	CE2	CE3	CE4	CE5	Spare	Spare	Probe 1	Probe 2	Probe 3	Probe 4	Dev Alarm	N/C	Chamber On	WOP Temp	WOP Hum	I/C	1st LP	1st HP	2nd LP	2nd HP	1st Comp A	2nd Comp A	Inlet Water	Outlet Water	Smoke Det	Fan Mot Temp	


6480	-54.0	-54.0	-	-	-	Off	Off	Off	Off	Off			0.2	-43.4	14.2	16.4	Off	Off	On	-16.6	0.0	-43.4	0.8	8.4	2.0	9.0	14.2	16.4	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
6540	-54.1	-54.0	-	-	-	Off	Off	Off	Off	Off			0.2	-43.2	14.3	16.5	Off	Off	On	-16.0	0.0	-43.2	0.8	8.3	2.0	8.9	14.3	16.5	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
6600	-54.1	-54.0	-	-	-	Off	Off	Off	Off	Off			0.2	-43.2	14.2	16.5	Off	Off	On	-15.9	0.0	-43.2	0.8	8.3	2.0	8.9	14.2	16.5	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
6660	-54.0	-54.0	-	-	-	Off	Off	Off	Off	Off			0.2	-42.5	14.2	16.5	Off	Off	On	-16.5	0.0	-42.5	0.8	8.4	2.0	8.9	14.2	16.5	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
6720	-54.0	-54.0	-	-	-	Off	Off	Off	Off	Off			0.2	-42.9	14.2	16.4	Off	Off	On	-15.7	0.0	-42.9	0.8	8.3	2.0	8.8	14.2	16.4	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
6780	-54.0	-54.0	-	-	-	Off	Off	Off	Off	Off			0.2	-43.5	14.3	16.5	Off	Off	On	-15.9	0.0	-43.5	0.8	8.3	2.0	8.8	14.3	16.5	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
6840	-54.0	-54.0	-	-	-	Off	Off	Off	Off	Off			0.2	-43.4	14.2	16.5	Off	Off	On	-15.6	0.0	-43.4	0.8	8.3	2.0	8.7	14.2	16.5	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
6900	-54.0	-54.0	-	-	-	Off	Off	Off	Off	Off			0.2	-43.1	14.3	16.6	Off	Off	On	-16.3	0.0	-43.1	0.7	8.3	2.1	8.8	14.3	16.6	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
6960	-54.0	-54.0	-	-	-	Off	Off	Off	Off	Off			0.2	-43.0	14.3	16.5	Off	Off	On	-15.3	0.0	-43.0	0.8	8.3	2.1	8.7	14.3	16.5	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
7020	-54.0	-54.0	-	-	-	Off	Off	Off	Off	Off			0.2	-43.3	14.4	16.5	Off	Off	On	-15.9	0.0	-43.3	0.8	8.3	2.0	8.7	14.4	16.5	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
7080	-54.0	-54.0	-	-	-	Off	Off	Off	Off	Off			0.2	-43.5	14.3	16.5	Off	Off	On	-15.8	0.0	-43.5	0.7	8.3	2.0	8.8	14.4	16.5	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
7140	-54.0	-54.0	-	-	-	Off	Off	Off	Off	Off			0.2	-43.2	14.4	16.6	Off	Off	On	-15.7	0.0	-43.2	0.8	8.4	2.1	8.7	14.4	16.6	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
7200	-54.0	-54.0	-	-	-	Off	Off	Off	Off	Off			0.2	-43.6	14.3	16.5	Off	Off	On	-15.8	0.0	-43.6	0.8	8.3	2.0	8.8	14.3	16.5	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
7260	-54.0	-54.0	-	-	-	Off	Off	Off	Off	Off			0.2	-43.2	14.1	16.5	Off	Off	On	-15.8	0.0	-43.2	0.7	8.2	2.0	8.9	14.1	16.5	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
7320	-54.0	-54.0	-	-	-	Off	Off	Off	Off	Off			0.2	-42.7	14.3	16.5	Off	Off	On	-16.2	0.0	-42.7	0.8	8.2	2.0	8.9	14.3	16.5	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
7380	-54.0	-54.0	-	-	-	Off	Off	Off	Off	Off			0.2	-43.2	14.2	16.5	Off	Off	On	-15.6	0.0	-43.2	0.8	8.2	2.0	9.0	14.2	16.5	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
7440	-54.0	-54.0	-	-	-	Off	Off	Off	Off	Off			0.2	-43.3	14.2	16.4	Off	Off	On	-15.0	0.0	-43.2	0.8	8.3	2.0	9.0	14.2	16.4	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
7500	-54.0	-54.0	-	-	-	Off	Off	Off	Off	Off			0.2	-43.6	14.3	16.5	Off	Off	On	-15.2	0.0	-43.6	0.8	8.4	2.0	9.0	14.3	16.5	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
7560	-54.0	-54.0	-	-	-	Off	Off	Off	Off	Off			0.2	-43.7	14.2	16.4	Off	Off	On	-15.3	0.0	-43.7	0.8	8.4	2.1	8.7	14.2	16.4	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
7620	-54.0	-54.0	-	-	-	Off	Off	Off	Off	Off			0.2	-43.8	14.2	16.4	Off	Off	On	-15.9	0.0	-43.8	0.8	8.5	2.0	8.8	14.2	16.4	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
7680	-53.9	-54.0	-	-	-	Off	Off	Off	Off	Off			0.2	-43.6	14.1	16.5	Off	Off	On	-15.9	0.0	-43.6	0.8	8.4	2.0	8.9	14.1	16.5	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
7740	-53.9	-54.0	-	-	-	Off	Off	Off	Off	Off			0.2	-43.5	14.2	16.5	Off	Off	On	-16.3	0.0	-43.5	0.8	8.4	2.0	8.9	14.2	16.5	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
7800	-53.9	-54.0	-	-	-	Off	Off	Off	Off	Off			0.2	-42.7	14.2	16.5	Off	Off	On	-16.2	0.0	-42.8	0.7	8.3	2.0	8.8	14.2	16.5	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
7860	-53.9	-54.0	-	-	-	Off	Off	Off	Off	Off			0.2	-41.8	14.3	16.5	Off	Off	On	-17.1	0.0	-41.8	0.8	8.4	2.0	9.1	14.3	16.5	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
7920	-53.9	-54.0	-	-	-	Off	Off	Off	Off	Off			0.2	-41.8	14.4	16.5	Off	Off	On	-16.8	0.0	-41.8	0.8	8.5	2.0	9.0	14.4	16.5	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
7980	-54.0	-54.0	-	-	-	Off	Off	Off	Off	Off			0.2	-42.9	14.3	16.5	Off	Off	On	-16.7	0.0	-42.9	0.8	8.5	2.0	8.8	14.3	16.5	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
8040	-54.0	-54.0	-	-	-	Off	Off	Off	Off	Off			0.2	-43.3	14.3	16.5	Off	Off	On	-16.3	0.0	-43.3	0.8	8.4	2.0	8.8	14.3	16.5	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
8100	-54.0	-54.0	-	-	-	Off	Off	Off	Off	Off			0.2	-43.5	14.2	16.4	Off	Off	On	-16.7	0.0	-43.5	0.8	8.3	2.0	8.8	14.2	16.4	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
8160	-54.0	-54.0	-	-	-	Off	Off	Off	Off	Off			0.2	-42.3	14.3	16.5	Off	Off	On	-16.7	0.0	-42.3	0.8	8.4	2.0	9.1	14.3	16.5	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
8220	-53.9	-54.0	-	-	-	Off	Off	Off	Off	Off			0.2	-42.5	14.2	16.4	Off	Off	On	-17.2	0.0	-42.5	0.8	8.4	2.0	8.8	14.2	16.4	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
8280	-53.9	-54.0	-	-	-	Off	Off	Off	Off	Off			0.2	-42.5	14.3	16.5	Off	Off	On	-17.6	0.0	-42.5	0.8	8.5	2.0	9.0	14.3	16.5	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
8340	-54.0	-54.0	-	-	-	Off	Off	Off	Off	Off			0.2	-42.9	14.2	16.5	Off	Off	On	-17.4	0.0	-42.9	0.8	8.4	2.0	8.8	14.2	16.5	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
8400	-51.9	-54.0	-	-	-	Off	Off	Off	Off	Off			0.2	-37.5	14.8	16.4	Off	Off	On	-40.6	0.0	-37.5	1.0	9.3	2.0	8.9	14.8	16.4	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
8460	-53.9	-54.0	-	-	-	Off	Off	Off	Off	Off			0.2	-38.4	14.5	16.6	Off	Off	On	-20.7	0.0	-38.4	0.9	8.5	2.0	9.1	14.5	16.6	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
8520	-53.9	-54.0	-	-	-	Off	Off	Off	Off	Off			0.2	-39.5	14.7	16.7	Off	Off	On	-24.0	0.0	-39.4	1.0	8.5	2.0	9.4	14.7	16.7	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
8580	-54.2	-54.0	-	-	-	Off	Off	Off	Off	Off			0.2	-41.0	14.5	16.6	Off	Off	On	-21.3	0.0	-41.0	0.9	8.6	2.0	9.3	14.5	16.6	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
8640	-53.7	105.0	-	-	-	Off	Off	Off	Off	Off			0.2	-42.4	14.3	16.4	Off	Off	On	100.0	0.0	-42.4	0.8	8.5	2.1	8.5	14.3	16.4	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
8700	-44.4	105.0	-	-	-	Off	Off	Off	Off	Off			0.2	-43.8	14.2	16.7	Off	Off	On	100.0	0.0	-43.8	0.7	8.4	2.1	8.9	14.2	16.7	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
8760	-27.7	105.0	-	-	-	Off	Off	Off	Off	Off			0.2	-44.2	14.2	16.6	Off	Off	On	100.0	0.0	-44.2	0.7	8.3	2.1	8.8	14.2	16.6	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
8820	-7.9	105.0	-	-	-	Off	Off	Off	Off	Off			0.2	-44.2	14.6	16.8	Off	Off	On	-45.6	0.0	-44.2	0.9	8.5	1.9	10.3	14.6	16.8	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
8880	-6.1	105.0	-	-	-	Off	Off	Off	Off	Off			0.2	-38.6	14.3	16.5	Off	Off	On	100.0	0.0	-38.6	0.8	8.2	2.1	8.9	14.3	16.5	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
8940	2.2	105.0	-	-	-	Off	Off	Off	Off	Off			0.2	-41.0	14.1	16.2	Off	Off	On	100.0	0.0	-41.0	0.7	8.1	2.0	8.1	14.1	16.2	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
9000	19.8	105.0	-	-	-	Off	Off	Off	Off	Off			0.2	-44.2	14.2	16.2	Off	Off	On	100.0	0.0	-44.2	0.7	8.2	2.0	8.1	14.2	16.2	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
9060	39.0	105.0	-	-	-	Off	Off	Off	Off	Off			0.2	-45.0	14.3	16.5	Off	Off	On	-23.2	0.0	-45.0	0.8	8.4	2.0	9.0	14.3	16.5	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
9120	43.0	105.0	-	-	-	Off	Off	Off	Off	Off			0.2	-44.3	14.3	16.4	Off	Off	On	100.0	0.0	-44.3	0.8	8.4	2.0	8.6	14.3	16.4	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
9180	50.9	105.0	-	-	-	Off	Off	Off	Off	Off			0.2	-45.1	14.2	16.3	Off	Off	On	100.0	0.0	-45.1	0.7	8.1	2.0	8.1	14.2	16.3	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
9240	67.7	105.0	-	-	-	Off	Off	Off	Off	Off			0.2	-46.0	13.9	16.1	Off	Off	On	100.0	0.0	-45.9	0.6	8.3	2.0	8.0	13.9	16.1	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
9300	84.8	105.0	-	-	-	Off	Off	Off	Off	Off			0.2	-46.4	14.1	16.3	Off	Off	On	-9.7	0.0	-46.4	0.7	8.3	2.1	8.4	14.1	16.3	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
9360	90.1	105.0	-	-	-	Off	Off	Off	Off	Off			0.2	-45.7	14.1	16.3	Off	Off	On	100.0	0.0	-45.7	0.7	8.3	2.0	8.3	14.1	16.3	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
9420	98.3	105.0	-	-	-	Off	Off	Off	Off	Off			0.2	-45.9	14.0	16.2	Off	Off	On	100.0	0.0	-45.9	0.6	8.2	2.0	8.2	14.0	16.2	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
9480	110.2	105.0	-	-	-	Off	Off	Off	Off	Off			0.2	-45.2	14.3	16.7	Off	Off	On	-36.4	0.0	-45.2	0.8	8.3	2.0	9.6	14.3	16.7	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
9540	107.7	105.0	-	-	-	Off	Off	Off	Off	Off			0.2	-42.5	14.4	16.6	Off	Off	On	100.0	0.0	-42.5	0.7	8.2	2.1	8.8	14.4	16.6	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
9600	104.8	105.0	-	-	-	Off	Off	Off	Off	Off			0.2	-43.3	14.2	16.3	Off	Off	On	100.0	0.0	-43.3	0.7	8.0	2.0	8.1	14.2	16.3	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
9660	105.3	105.0	-	-	-	Off	Off	Off	Off	Off			0.2	-44.0	14.0	16.1	Off	Off	On	95.4	0.0	-44.0	0.6	8.0	2.0	7.9	14.0	16.1	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
9720	106.6	105.0	-	-	-	Off	Off	Off	Off	Off			0.2	-44.5	14.2	16.2	Off	Off	On	21.6	0.0	-44.5	0.6	8.2	2.0	7.9	14.2	16.2	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
9780	107.0	105.0	-	-	-	Off	Off	Off	Off	Off			0.2	-44.5	14.1	16.1	Off	Off	On	34.6	0.0	-44.5	0.6	8.2	2.0	7.9	14.1	16.1	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
9840	106.0	105.0	-	-	-	Off	Off	Off	Off	Off			0.2	-44.3	14.1	16.3	Off	Off	On	84.6	0.0	-44.3	0.6	8.1	2.0	8.0	14.1	16.3	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
9900	105.7	105.0	-	-	-	Off	Off	Off	Off	Off			0.2	-43.9	14.2	16.3	Off	Off	On	54.5	0.0	-43.9	0.6	8.1	2.0	8.0	14.1	16.3	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
9960	106.4	105.0	-	-	-	Off	Off	Off	Off	Off			0.2	-43.3	14.1	16.2	Off	Off	On	4.7	0.0	-43.3	0.6	8.3	2.0	8.0	14.1	16.2	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
10020	106.2	105.0	-	-	-	Off	Off	Off	Off	Off			0.2	-42.6	14.0	16.2	Off	Off	On	38.1	0.0	-42.6	0.6	8.3	2.0	8.1	14.0	16.2	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
10080	105.3	105.0	-	-	-	Off	Off	Off	Off	Off			0.2	-42.0	14.1	16.2	Off	Off	On	76.9	0.0	-42.0	0.6	8.3	2.0	8.1	14.1	16.2	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
10140	105.3	105.0	-	-	-	Off	Off	Off	Off	Off			0.2	-41.3	14.1	16.2	Off	Off	On	32.9	0.0	-41.3	0.6	8.3	2.0	8.1	14.1	16.2	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
10200	105.9	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-40.6	14.1	16.3	Off	Off	On	-19.7	0.0	-40.6	0.7	8.4	2.0	8.6	14.1	16.3	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
10260	102.3	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-36.7	14.6	17.2	Off	Off	On	-13.4	0.0	-36.7	1.0	8.7	2.2	10.3	14.7	17.1	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
10320	94.0	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-35.7	14.4	16.4	Off	Off	On	100.0	0.0	-35.7	0.8	8.3	2.1	8.5	14.4	16.4	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
10380	94.6	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-36.5	14.3	16.6	Off	Off	On	-14.0	0.0	-36.5	0.7	8.3	2.1	8.8	14.3	16.6	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
10440	94.0	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-35.7	14.4	16.5	Off	Off	On	-0.9	0.0	-35.7	0.8	8.4	2.1	8.6	14.4	16.5	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
10500	92.9	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-36.4	14.2	16.1	Off	Off	On	2.9	0.0	-36.4	0.7	8.4	2.0	8.1	14.2	16.1	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
10560	92.8	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-36.3	14.2	16.3	Off	Off	On	5.2	0.0	-36.3	0.8	8.5	2.1	8.4	14.2	16.3	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
10620	92.0	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-36.0	13.9	16.1	Off	Off	On	52.5	0.0	-36.0	0.7	8.4	2.1	8.3	14.1	16.2	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
10680	93.3	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-35.8	14.2	16.3	Off	Off	On	-10.5	0.0	-35.8	0.7	8.4	2.0	8.6	14.2	16.3	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
10740	93.6	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-34.8	14.2	16.5	Off	Off	On	-1.3	0.0	-34.8	0.8	8.6	2.1	9.1	14.2	16.5	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
10800	92.4	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-34.4	14.2	16.3	Off	Off	On	43.4	0.0	-34.4	0.7	8.4	2.1	8.6	14.2	16.3	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
10860	92.4	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-34.3	14.2	16.3	Off	Off	On	10.3	0.0	-34.3	0.7	8.4	2.0	8.4	14.2	16.3	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
10920	92.8	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-34.3	14.1	16.2	Off	Off	On	-0.1	0.0	-34.3	0.7	8.3	2.0	8.4	14.1	16.2	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
10980	92.7	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-34.3	14.2	16.3	Off	Off	On	22.7	0.0	-34.3	0.7	8.3	2.0	8.3	14.2	16.3	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
11040	92.3	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-34.2	14.2	16.2	Off	Off	On	45.3	0.0	-34.2	0.7	8.2	2.0	8.3	14.1	16.2	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
11100	92.5	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-34.2	14.1	16.2	Off	Off	On	17.9	0.0	-34.2	0.7	8.2	2.0	8.3	14.1	16.2	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
11160	93.1	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-34.0	14.1	16.3	Off	Off	On	-1.4	0.0	-34.0	0.7	8.3	2.0	8.4	14.1	16.3	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
11220	93.3	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-33.9	14.1	16.2	Off	Off	On	-0.2	0.0	-33.9	0.7	8.1	2.0	8.7	14.1	16.2	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
11280	92.7	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-33.5	14.2	16.4	Off	Off	On	46.4	0.0	-33.5	0.7	8.2	2.1	8.5	14.2	16.4	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
11340	92.4	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-33.4	14.1	16.3	Off	Off	On	31.7	0.0	-33.4	0.7	8.1	2.1	8.5	14.1	16.4	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
11400	93.2	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-33.4	14.2	16.4	Off	Off	On	-1.4	0.0	-33.3	0.7	8.2	2.1	8.5	14.2	16.4	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
11460	93.6	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-33.2	14.2	16.4	Off	Off	On	-1.8	0.0	-33.2	0.7	8.2	2.1	8.5	14.2	16.4	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
11520	93.2	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-33.0	14.2	16.5	Off	Off	On	18.3	0.0	-33.0	0.7	8.2	2.1	8.5	14.2	16.5	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
11580	92.7	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-32.9	14.3	16.5	Off	Off	On	37.5	0.0	-32.9	0.7	8.2	2.1	8.5	14.3	16.5	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
11640	92.7	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-32.9	14.2	16.6	Off	Off	On	21.6	0.0	-32.9	0.7	8.2	2.1	8.5	14.2	16.6	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
11700	93.2	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-32.8	14.2	16.4	Off	Off	On	-0.9	0.0	-32.8	0.7	8.2	2.1	8.5	14.2	16.4	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
11760	93.2	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-32.5	14.3	16.5	Off	Off	On	14.1	0.0	-32.5	0.7	8.1	2.1	8.6	14.3	16.5	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
11820	92.8	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-32.6	14.3	16.6	Off	Off	On	28.8	0.0	-32.6	0.7	8.1	2.1	8.6	14.3	16.6	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
11880	92.8	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-32.6	14.2	16.6	Off	Off	On	18.1	0.0	-32.6	0.7	8.1	2.1	8.6	14.2	16.6	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
11940	93.1	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-32.5	14.2	16.5	Off	Off	On	-0.2	0.0	-32.5	0.7	8.1	2.1	8.6	14.2	16.5	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
12000	93.3	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-32.6	14.1	16.5	Off	Off	On	5.4	0.0	-32.6	0.7	8.1	2.1	8.6	14.1	16.5	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
12060	93.0	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-32.5	14.1	16.5	Off	Off	On	26.0	0.0	-32.5	0.7	8.2	2.1	8.6	14.1	16.5	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
12120	92.7	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-32.4	14.1	16.5	Off	Off	On	33.6	0.0	-32.4	0.7	8.1	2.1	8.6	14.1	16.5	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
12180	93.0	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-32.3	14.1	16.4	Off	Off	On	3.6	0.0	-32.3	0.7	8.0	2.1	8.6	14.1	16.4	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
12240	93.3	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-32.3	14.4	16.7	Off	Off	On	-0.9	0.0	-32.3	0.7	8.0	2.1	8.6	14.4	16.7	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
12300	93.3	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-32.1	14.2	16.6	Off	Off	On	12.7	0.0	-32.1	0.7	8.1	2.1	8.8	14.2	16.6	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
12360	92.7	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-32.0	14.1	16.5	Off	Off	On	39.7	0.0	-32.0	0.7	8.1	2.1	8.8	14.1	16.5	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
12420	92.7	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-32.0	14.1	16.5	Off	Off	On	19.7	0.0	-32.0	0.7	8.0	2.1	8.7	14.1	16.5	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
12480	93.3	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-32.0	14.1	16.5	Off	Off	On	-1.5	0.0	-32.0	0.7	8.1	2.1	8.7	14.1	16.5	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
12540	93.5	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-31.9	14.0	16.4	Off	Off	On	-0.7	0.0	-31.9	0.7	8.1	2.1	8.8	14.0	16.4	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
12600	93.0	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-31.8	14.1	16.5	Off	Off	On	26.9	0.0	-31.8	0.7	8.1	2.1	8.8	14.1	16.5	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
12660	92.7	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-31.9	14.1	16.4	Off	Off	On	26.6	0.0	-31.9	0.7	8.0	2.1	8.7	14.1	16.4	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
12720	92.9	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-32.0	14.0	16.4	Off	Off	On	8.1	0.0	-32.0	0.7	8.1	2.1	8.7	14.0	16.4	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
12780	93.2	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-32.0	13.9	16.3	Off	Off	On	-0.2	0.0	-32.0	0.7	8.1	2.1	8.7	13.9	16.3	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
12840	93.1	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-31.9	14.0	16.4	Off	Off	On	12.4	0.0	-31.9	0.7	8.0	2.1	8.8	14.0	16.4	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
12900	92.7	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-30.3	14.4	16.1	Off	Off	On	38.4	0.0	-30.3	0.8	8.3	2.0	8.1	14.4	16.1	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
12960	92.7	93.0	-	-	-	Off	Off	Off	Off	Off			0.2	-30.7	14.3	16.1	Off	Off	On	20.6	0.0	-30.7	0.7	8.2	2.0	8.0	14.3	16.1	-350.0	-350.0	-350.0	-350.0	-350.0	-350.0	
